,type,GENRE,NOMBRE,source_type,source_DEF,source_EN,source_FUNCTN,source_GEN_REF,source_GP,source_NB,source_NEW,source_start,source_end,target_type,target_DEF,target_EN,target_FUNCTN,target_GEN_REF,target_GP,target_NB,target_NEW,target_start,target_end,source_id,target_id
Nsk_1403598536383,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,6684,6686,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,6698,6700,Nsk_1403369492200,Nsk_1403369494569
Nsk_1403598561816,DIRECTE,,UNK,N,Bare,,OBJ,SPEC,NO,Bare,YES,6616,6620,N,Bare,,Other,SPEC,NO,Bare,NO,6671,6675,Nsk_1403369551537,Nsk_1403598475817
Nsk_1403598706646,ANAPHORE,,UNK,N,Bare,,Other,GENE,NO,Bare,YES,6763,6767,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,6768,6770,Nsk_1403369563097,Nsk_1403369567044
Nsk_1403598709841,ANAPHORE,,UNK,N,DEF_SPLE,,Other,SPEC,NO,PL,YES,6810,6818,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,6897,6899,Nsk_1403369661605,Nsk_1403369669523
Nsk_1403598712820,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,6897,6899,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,6904,6906,Nsk_1403369669523,Nsk_1403369672643
Nsk_1403598874017,ANAPHORE,,UNK,N,Bare,,Other,GENE,NO,Bare,YES,7062,7066,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,7067,7069,Nsk_1403369737801,Nsk_1403369741552
Nsk_1403599069248,DIRECTE,,UNK,N,Bare,,SUJ,SPEC,NO,Bare,NO,4346,4359,N,Bare,,Other,SPEC,NO,Bare,NO,7706,7719,Nsk_1403369027867,Nsk_1403599037232
Nsk_1403599306204,ANAPHORE,,YES,N,INDEF,,Other,GENE,NO,SG,YES,7888,7892,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,7893,7895,Nsk_1403370006051,Nsk_1403370023312
Nsk_1403599405003,ANAPHORE,,UNK,N,INDEF,,OBJ,GENE,NO,SG,YES,7912,7935,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,7954,7956,Nsk_1403370036013,Nsk_1403370048326
Nsk_1403599647876,DIRECTE,,UNK,N,DEF_SPLE,,Other,SPEC,YES,PL,YES,8162,8170,N,Bare,,SUJ,SPEC,NO,Bare,NO,8172,8182,Nsk_1403370075394,Nsk_1403370079110
Nsk_1403599913944,DIRECTE,,UNK,N,Bare,,Other,SPEC,YES,Bare,YES,5188,5193,N,Bare,,Other,SPEC,YES,Bare,NO,8357,8362,Nsk_1403369170913,Nsk_1403370120019
Nsk_1403600211457,ANAPHORE,,YES,PR,INDEF,NO,SUJ,GENE,NO,PL,YES,8543,8545,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,8557,8559,Nsk_1403370208403,Nsk_1403370211421
Nsk_1403600218862,ANAPHORE,,YES,N,Bare,,OBJ,GENE,NO,Bare,YES,8590,8599,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,8600,8602,Nsk_1403370179323,Nsk_1403370221374
Nsk_1403600385077,ANAPHORE,,YES,N,DEF_SPLE,,Other,SPEC,NO,Bare,YES,8753,8760,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,8761,8763,Nsk_1403370230921,Nsk_1403370226130
Nsk_1403600464232,ASSOC,,UNK,N,INDEF,,OBJ,SPEC,NO,SG,YES,8638,8651,N,Bare,,OBJ,SPEC,NO,Bare,YES,8797,8807,Nsk_1403370184010,Nsk_1403370258207
Nsk_1403600474950,ANAPHORE,,UNK,N,Bare,,OBJ,SPEC,NO,Bare,YES,8797,8807,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,8824,8826,Nsk_1403370258207,Nsk_1403370283507
Nsk_1403600478694,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,8824,8826,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,8842,8844,Nsk_1403370283507,Nsk_1403370287682
Nsk_1403600658875,ANAPHORE,,UNK,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,8761,8763,PR,DEF_SPLE,NO,Other,SPEC,NO,SG,NO,8918,8920,Nsk_1403370226130,Nsk_1403370304052
Nsk_1403600663078,ANAPHORE,,YES,PR,DEF_SPLE,NO,Other,SPEC,NO,SG,NO,8918,8920,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,8921,8922,Nsk_1403370304052,Nsk_1403370306331
Nsk_1403600668862,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,8921,8922,PR,DEF_SPLE,NO,OBJ,SPEC,YES,SG,NO,8936,8937,Nsk_1403370306331,Nsk_1403370308683
Nsk_1403600675132,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,YES,SG,NO,8936,8937,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,8962,8963,Nsk_1403370308683,Nsk_1403370312318
Nsk_1403600680700,ANAPHORE,,YES,N,INDEF,,OBJ,SPEC,NO,PL,YES,8871,8882,PR,Bare,NO,OBJ,SPEC,NO,PL,NO,8974,8980,Nsk_1403370297463,Nsk_1403370318342
Nsk_1403600785653,ASSOC_PRONOM,,UNK,N,DEF_SPLE,,TOPIC,SPEC,NO,Bare,YES,9073,9079,PR,INDEF,NO,SUJ,SPEC,NO,PL,YES,9081,9083,Nsk_1403370335626,Nsk_1403370327383
Nsk_1403600984022,ASSOC_PRONOM,,UNK,N,Bare,,TOPIC,SPEC,NO,Bare,YES,9099,9104,PR,INDEF,NO,SUJ,SPEC,NO,PL,YES,9106,9108,Nsk_1403600931528,Nsk_1403370347280
Nsk_1403601061419,DIRECTE,,UNK,N,Bare,,TOPIC,SPEC,NO,Bare,YES,9099,9104,N,Bare,,SUJ,SPEC,NO,Bare,NO,9293,9298,Nsk_1403600931528,Nsk_1403370368073
Nsk_1403601187646,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,YES,9106,9108,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,9335,9337,Nsk_1403370347280,Nsk_1403370373677
Nsk_1403601192897,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,9335,9337,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,9346,9348,Nsk_1403370373677,Nsk_1403370377003
Nsk_1403601197655,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,9346,9348,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,9364,9367,Nsk_1403370377003,Nsk_1403370380822
Nsk_1403601208119,ASSOC,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,9149,9153,N,DEF_SPLE,,OBJ,SPEC,NO,Bare,YES,9356,9363,Nsk_1403370355385,Nsk_1403370385914
Nsk_1403601507125,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,8962,8963,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,9419,9420,Nsk_1403370312318,Nsk_1403370409810
Nsk_1403601532981,ANAPHORE,,UNK,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,9419,9420,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,9486,9487,Nsk_1403370409810,Nsk_1403370426094
Nsk_1403601536119,ANAPHORE,,UNK,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,9486,9487,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,9517,9518,Nsk_1403370426094,Nsk_1403370450918
Nsk_1403601642096,ANAPHORE,,YES,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,9517,9518,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,9552,9553,Nsk_1403370450918,Nsk_1403370458296
Nsk_1403601758134,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,9552,9553,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,9807,9808,Nsk_1403370458296,Nsk_1403370514900
Nsk_1403601764998,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,9807,9808,PR,DEF_SPLE,NO,OBJ,SPEC,YES,SG,NO,9821,9822,Nsk_1403370514900,Nsk_1403370518251
Nsk_1403601769695,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,YES,SG,NO,9821,9822,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,9827,9828,Nsk_1403370518251,Nsk_1403370520464
Nsk_1403601825376,ANAPHORE,,UNK,N,Bare,,Other,SPEC,NO,Bare,NO,9868,9885,PR,DEF_SPLE,NO,ATTR,SPEC,NO,SG,NO,9958,9960,Nsk_1403370545839,Nsk_1403370551224
Nsk_1403602031311,ANAPHORE,,YES,N,INDEF,,Other,GENE,NO,PL,YES,10129,10136,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,10137,10139,Nsk_1403601948346,Nsk_1403370584548
Nsk_1403602038161,ANAPHORE,,YES,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,10137,10139,PR,Bare,NO,Other,GENE,YES,SG,NO,10159,10161,Nsk_1403370584548,Nsk_1403370594823
Nsk_1403602261698,ANAPHORE,,YES,N,DEF_SPLE,,Other,SPEC,YES,Bare,YES,10456,10465,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,10466,10468,Nsk_1403370669149,Nsk_1403370675276
Nsk_1403602379534,ANAPHORE,,YES,N,Bare,,Other,SPEC,NO,Bare,YES,10528,10538,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,10591,10593,Nsk_1403370685266,Nsk_1403370691854
Nsk_1403602785808,ANAPHORE,,UNK,PR,INDEF,NO,SUJ,SPEC,NO,PL,YES,11017,11019,PR,INDEF,NO,Other,SPEC,NO,PL,NO,11041,11043,Nsk_1403370741146,Nsk_1403370783750
Nsk_1403602798368,INDIRECTE,UNK,UNK,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,10466,10468,N,DEF_SPLE,,Other,SPEC,NO,Bare,NO,11122,11131,Nsk_1403370675276,Nsk_1403370801290
Nsk_1403602812864,ASSOC_PRONOM,,UNK,N,DEF_SPLE,,Other,SPEC,NO,Bare,NO,11122,11131,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,YES,11136,11138,Nsk_1403370801290,Nsk_1403370805657
Nsk_1403603116418,DIRECTE,,UNK,N,INDEF,,Other,SPEC,YES,SG,YES,11544,11559,N,Bare,,Other,SPEC,NO,Bare,NO,11581,11587,Nsk_1403370883624,Nsk_1403370886743
Nsk_1403603125626,ANAPHORE,,YES,N,Bare,,Other,SPEC,NO,Bare,NO,11339,11351,PR,Bare,NO,SUJ,SPEC,NO,PL,NO,11427,11429,Nsk_1403370850935,Nsk_1403370871289
Nsk_1403603152856,ANAPHORE,,YES,N,DEF_SPLE,,Other,SPEC,NO,PL,YES,11677,11687,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,11688,11690,Nsk_1403370905042,Nsk_1403370909234
Nsk_1403603572649,DIRECTE,,UNK,N,Bare,,SUJ,SPEC,NO,Bare,NO,12073,12082,N,Bare,,Other,SPEC,YES,Bare,NO,12287,12294,Nsk_1403370983747,Nsk_1403371010889
Nsk_1403603594712,DIRECTE,,UNK,N,DEF_SPLE,,Other,SPEC,NO,Bare,NO,11122,11131,N,Bare,,SUJ,SPEC,NO,Bare,NO,12073,12082,Nsk_1403370801290,Nsk_1403370983747
Nsk_1403603904510,ANAPHORE,,UNK,N,Bare,,Other,SPEC,NO,Bare,NO,12531,12548,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,12656,12657,Nsk_1403371059493,Nsk_1403603869891
Nsk_1403604213644,ASSOC,,UNK,N,Bare,,Other,SPEC,NO,Bare,NO,7706,7719,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,YES,12955,12968,Nsk_1403599037232,Nsk_1403371119677
Nsk_1403604311762,ANAPHORE,,YES,N,Bare,,OBJ,GENE,NO,PL,YES,13035,13044,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,13045,13047,Nsk_1403371134704,Nsk_1403371138905
Nsk_1403604446369,DIRECTE,,UNK,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,YES,13210,13221,N,Bare,,Other,SPEC,NO,Bare,NO,13223,13246,Nsk_1403371165024,Nsk_1403604442226
Nsk_1403604578524,ANAPHORE,,UNK,PR,INDEF,NO,Other,SPEC,NO,PL,YES,13408,13410,PR,INDEF,NO,Other,SPEC,NO,PL,NO,13435,13437,Nsk_1403371190961,Nsk_1403371193139
Nsk_1403604583214,ANAPHORE,,UNK,PR,INDEF,NO,Other,SPEC,NO,PL,NO,13435,13437,PR,INDEF,NO,Other,SPEC,YES,PL,NO,13448,13450,Nsk_1403371193139,Nsk_1403371206080
Nsk_1403604585717,ANAPHORE,,UNK,PR,INDEF,NO,Other,SPEC,YES,PL,NO,13448,13450,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,13452,13454,Nsk_1403371206080,Nsk_1403371208632
Nsk_1403604593290,ANAPHORE,,UNK,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,13452,13454,PR,INDEF,NO,Other,SPEC,NO,PL,NO,13537,13539,Nsk_1403371208632,Nsk_1403371242468
Nsk_1403604595525,ANAPHORE,,UNK,PR,INDEF,NO,Other,SPEC,NO,PL,NO,13537,13539,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,13540,13542,Nsk_1403371242468,Nsk_1403371244609
Nsk_1403604598054,ANAPHORE,,UNK,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,13540,13542,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,13570,13572,Nsk_1403371244609,Nsk_1403371251652
Nsk_1403604801351,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,13581,13587,N,Bare,,OBJ,GENE,NO,Bare,NO,13618,13624,Nsk_1403371258576,Nsk_1403371268775
Nsk_1403604840290,ANAPHORE,,UNK,N,Bare,,Other,SPEC,NO,Bare,NO,13864,13891,PR,Bare,NO,Other,SPEC,NO,SG,NO,13948,13950,Nsk_1403371348693,Nsk_1403371375253
Nsk_1403604893099,DIRECTE,,UNK,N,Bare,,Other,SPEC,NO,Bare,NO,13982,13986,N,INDEF,,ATTR,SPEC,NO,SG,YES,13988,14002,Nsk_1403371401895,Nsk_1403371381824
Nsk_1403605042733,ANAPHORE,,UNK,N,INDEF,,Other,SPEC,NO,SG,YES,14045,14059,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,14069,14070,Nsk_1403371391358,Nsk_1403371398031
Nsk_1403605046817,ANAPHORE,,UNK,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,14069,14070,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,14133,14134,Nsk_1403371398031,Nsk_1403371425836
Nsk_1403605075539,ANAPHORE,,UNK,N,Bare,,Other,GENE,NO,Bare,YES,14194,14202,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14203,14205,Nsk_1403371440081,Nsk_1403371444690
Nsk_1403605189527,ANAPHORE,,UNK,PR,INDEF,NO,Other,SPEC,NO,PL,NO,14248,14250,PR,Bare,NO,Other,SPEC,NO,SG,NO,14278,14280,Nsk_1403371514021,Nsk_1403605172904
Nsk_1403605194903,ANAPHORE,,UNK,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14203,14205,PR,INDEF,NO,Other,SPEC,NO,PL,NO,14248,14250,Nsk_1403371444690,Nsk_1403371514021
Nsk_1403605308545,ANAPHORE,,UNK,PR,Bare,NO,Other,SPEC,NO,SG,NO,14278,14280,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,14408,14410,Nsk_1403605172904,Nsk_1403371524879
Nsk_1403605310731,ANAPHORE,,UNK,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,14408,14410,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,14419,14421,Nsk_1403371524879,Nsk_1403371527075
Nsk_1403605314070,ANAPHORE,,UNK,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,14419,14421,PR,Bare,NO,Other,SPEC,NO,SG,NO,14444,14446,Nsk_1403371527075,Nsk_1403371538118
Nsk_1403605410589,ANAPHORE,,YES,N,Bare,,Other,GENE,NO,Bare,YES,14501,14505,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14506,14508,Nsk_1403371554619,Nsk_1403371559830
Nsk_1403605538476,ANAPHORE,,YES,N,Bare,,ATTR,SPEC,NO,Bare,NO,14533,14537,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14558,14560,Nsk_1403371569614,Nsk_1403371573495
Nsk_1403605605934,INDIRECTE,UNK,UNK,N,Bare,,Other,SPEC,NO,Bare,NO,7706,7719,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,14522,14529,Nsk_1403599037232,Nsk_1403371566061
Nsk_1403605702701,ANAPHORE,,UNK,N,Bare,,Other,GENE,NO,Bare,NO,14611,14618,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14619,14621,Nsk_1403371590358,Nsk_1403371629158
Nsk_1403605713889,ANAPHORE,,UNK,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14619,14621,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14630,14631,Nsk_1403371629158,Nsk_1403371638252
Nsk_1403605730280,INDIRECTE,UNK,UNK,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14506,14508,N,Bare,,Other,GENE,NO,Bare,NO,14611,14618,Nsk_1403371559830,Nsk_1403371590358
Nsk_1403605783171,INDIRECTE,UNK,UNK,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14630,14631,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,14738,14745,Nsk_1403371638252,Nsk_1403371645546
Nsk_1403605930706,DIRECTE,,UNK,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,14738,14745,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,14866,14873,Nsk_1403371645546,Nsk_1403371667664
Nsk_1403606400293,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,NO,13618,13624,N,Bare,,OBJ,GENE,NO,Bare,NO,15445,15451,Nsk_1403371268775,Nsk_1403372123540
Nsk_1403606437359,DIRECTE,,UNK,N,Bare,,SUJ,GENE,NO,Bare,YES,13610,13614,N,Bare,,OBJ,GENE,NO,Bare,NO,15399,15404,Nsk_1403371265431,Nsk_1403372088199
Nsk_1403606483769,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,NO,15399,15404,N,Bare,,ATTR,GENE,NO,Bare,NO,15408,15412,Nsk_1403372088199,Nsk_1403372090957
Nsk_1403606494492,ANAPHORE,,UNK,N,Bare,,ATTR,GENE,NO,Bare,NO,15408,15412,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,15453,15455,Nsk_1403372090957,Nsk_1403372128584
Nsk_1403606587180,ANAPHORE,,UNK,N,DEF_SPLE,,TOPIC,SPEC,NO,Bare,NO,15876,15883,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,15884,15885,Nsk_1403372199627,Nsk_1403372203916
Nsk_1403606602175,INDIRECTE,UNK,UNK,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,15453,15455,N,DEF_SPLE,,TOPIC,SPEC,NO,Bare,NO,15876,15883,Nsk_1403372128584,Nsk_1403372199627
Nsk_1403606640239,ANAPHORE,,UNK,PR,Bare,NO,Other,SPEC,NO,SG,NO,16003,16012,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,16014,16015,Nsk_1403606627098,Nsk_1403372211879
Nsk_1403606711281,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,16014,16015,PR,DEF_SPLE,NO,Other,SPEC,NO,SG,NO,16035,16041,Nsk_1403372211879,Nsk_1403372216581
Nsk_1403606756268,ANAPHORE,,UNK,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,15884,15885,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,16063,16064,Nsk_1403372203916,Nsk_1403372282147
Nsk_1403606899837,ASSOC,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,13581,13587,PR,Bare,NO,OBJ,SPEC,NO,UNK,YES,16214,16224,Nsk_1403371258576,Nsk_1403372358930
Nsk_1403607025750,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,YES,16250,16251,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,16256,16257,Nsk_1403372375884,Nsk_1403372378322
Nsk_1403607480853,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,16563,16565,PR,DEF_SPLE,NO,Other,SPEC,NO,PL,NO,16596,16598,Nsk_1403372448604,Nsk_1403372452326
Nsk_1403607484349,ANAPHORE,,YES,PR,DEF_SPLE,NO,Other,SPEC,YES,PL,NO,16556,16558,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,16563,16565,Nsk_1403372445454,Nsk_1403372448604
Nsk_1403607486618,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,16533,16535,PR,DEF_SPLE,NO,Other,SPEC,YES,PL,NO,16556,16558,Nsk_1403372434897,Nsk_1403372445454
Nsk_1403607489822,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,16512,16514,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,16533,16535,Nsk_1403372431494,Nsk_1403372434897
Nsk_1403607492502,ANAPHORE,,YES,N,DEF_SPLE,,TOPIC,GENE,NO,PL,YES,16493,16502,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,16512,16514,Nsk_1403372470505,Nsk_1403372431494
Nsk_1403607541415,ANAPHORE,,UNK,N,DEF_SPLE,,Other,GENE,NO,Bare,YES,16444,16451,PR,INDEF,NO,SUJ,GENE,NO,PL,YES,16485,16487,Nsk_1403372399928,Nsk_1403372424363
Nsk_1403607667797,ANAPHORE,,YES,N,INDEF,,OBJ,SPEC,NO,SG,YES,16948,16957,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,16958,16960,Nsk_1403372495984,Nsk_1403372501613
Nsk_1403607676586,ANAPHORE,,UNK,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,16958,16960,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,17008,17009,Nsk_1403372501613,Nsk_1403372510719
Nsk_1403607845564,INDIRECTE,UNK,UNK,N,Bare,,Other,SPEC,NO,Bare,NO,17010,17016,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,17377,17383,Nsk_1403607697518,Nsk_1403372559116
Nsk_1403607938957,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,17109,17120,N,Bare,,Other,SPEC,NO,Bare,NO,17548,17552,Nsk_1403372531231,Nsk_1403372584488
Nsk_1403607952079,DIRECTE,,UNK,N,INDEF,,OBJ,SPEC,NO,PL,YES,17391,17401,N,INDEF,,OBJ,SPEC,NO,PL,NO,17442,17452,Nsk_1403372564587,Nsk_1403372570613
Nsk_1403607965044,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,17008,17009,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,17210,17211,Nsk_1403372510719,Nsk_1403372539240
Nsk_1403181274537,ANAPHORE,,YES,N,Bare,,Other,SPEC,NO,Bare,NO,560,577,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,622,624,Nsk_1403124164527,Nsk_1403124149488
Nsk_1403181304546,DIRECTE,,YES,N,Bare,,Other,GENE,NO,Bare,YES,1035,1042,N,Bare,,SUJ,GENE,NO,Bare,NO,1058,1065,Nsk_1401904576515,Nsk_1401904580172
Nsk_1403181451384,ASSOC,,UNK,N,Bare,,Other,GENE,NO,Bare,YES,1035,1042,N,INDEF,,ATTR,SPEC,NO,SG,YES,1085,1102,Nsk_1401904576515,Nsk_1401904585554
Nsk_1403181460516,DIRECTE,,YES,N,Bare,,SUJ,GENE,NO,Bare,NO,1058,1065,N,Bare,,Other,GENE,YES,Bare,NO,1207,1214,Nsk_1401904580172,Nsk_1401904599976
Nsk_1403181491757,ANAPHORE,,YES,N,DEF_SPLE,,ATTR,GENE,NO,PL,YES,1268,1274,PR,Bare,NO,SUJ,SPEC,NO,PL,NO,1295,1297,Nsk_1401904704093,Nsk_1401904707957
Nsk_1403181899045,DIRECTE,,YES,N,INDEF,,Other,GENE,NO,PL,YES,1523,1534,N,Bare,,ATTR,GENE,NO,Bare,YES,1571,1591,Nsk_1401904770604,Nsk_1401904783056
Nsk_1403181968621,ASSOC,,UNK,N,Bare,,Other,SPEC,YES,Bare,YES,1745,1759,N,DEF_SPLE,,Other,SPEC,YES,SG,YES,1943,1955,Nsk_1401904824472,Nsk_1401904868829
Nsk_1403181985664,ASSOC,,UNK,N,DEF_SPLE,,SUJ,GENE,NO,PL,YES,1818,1827,N,INDEF,,SUJ,SPEC,NO,Bare,NO,1779,1795,Nsk_1401904845017,Nsk_1401904834556
Nsk_1403182204625,ANAPHORE,,YES,PR,INDEF,NO,Other,GENE,NO,SG,NO,2264,2271,N,INDEF,,OBJ,SPEC,NO,SG,NO,2296,2297,Nsk_1403130544678,Nsk_1401904933257
Nsk_1403182309214,DIRECTE,,YES,N,Bare,,Other,GENE,YES,Bare,NO,1207,1214,N,Bare,,Other,SPEC,NO,Bare,NO,2897,2904,Nsk_1401904599976,Nsk_1401904981723
Nsk_1403182367544,ANAPHORE,,YES,N,DEF_SPLE,,SUJ,GENE,NO,Bare,YES,2993,3000,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,3012,3013,Nsk_1401904989508,Nsk_1401904993201
Nsk_1403182408744,ANAPHORE,,NO,N,INDEF,,Other,SPEC,YES,Bare,YES,3031,3040,PR,INDEF,NO,SUJ,SPEC,NO,SG,YES,3066,3068,Nsk_1401905000797,Nsk_1401905008731
Nsk_1403182432148,DIRECTE,,YES,N,Bare,,Other,GENE,YES,Bare,YES,3082,3087,N,Bare,,SUJ,GENE,NO,Bare,NO,3117,3122,Nsk_1401905010942,Nsk_1401905026336
Nsk_1403182439941,DIRECTE,,YES,N,Bare,,SUJ,GENE,NO,Bare,NO,3117,3122,N,Bare,,Other,GENE,YES,Bare,NO,3142,3147,Nsk_1401905026336,Nsk_1401905020868
Nsk_1403182455260,INDIRECTE,UNK,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,3012,3013,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,3149,3156,Nsk_1401904993201,Nsk_1401905022523
Nsk_1403182480352,DIRECTE,,YES,N,Bare,,OBJ,GENE,NO,Bare,YES,3190,3197,N,Bare,,OBJ,GENE,NO,Bare,NO,3203,3210,Nsk_1401905029981,Nsk_1401905031840
Nsk_1403182498446,DIRECTE,,UNK,N,DEF_SPLE,,Other,GENE,NO,Bare,NO,3015,3026,N,Bare,,OBJ,SPEC,NO,Bare,NO,3287,3296,Nsk_1401904996507,Nsk_1401905040309
Nsk_1403182514391,DIRECTE,,YES,N,Bare,,OBJ,SPEC,NO,Bare,YES,3364,3369,N,Bare,,OBJ,SPEC,NO,Bare,NO,3429,3434,Nsk_1401905045728,Nsk_1401905060648
